name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Eddie Nketiah,FWD,Crystal Palace,0,0,0,2,0,0.7,11,0,0.77,0.77,1.12,331,2,0,2.2,0.6,2025-04-23T19:00:00Z,79,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,33,0,75187,1,2,2,21,2,786,5177,4391,59,FALSE,0,33
Andreas Hoelgebaum Pereira,MID,Fulham,1.5,0,0,1,0,19,240,0.18,0.25,0.07,0.9,325,2,0,2.6,0,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,33,0,97265,1,2,1,9,2,-924,521,1445,49,TRUE,0,33
Caleb Kporha,DEF,Crystal Palace,-1,0,0,0,0,0,666,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,33,0,4274,0,0,0,0,0,62,180,118,40,TRUE,0,33
Caleb Kporha,DEF,Crystal Palace,-1,0,0,0,0,0,666,0,0,0,0,331,0,0,0,0,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,33,0,4274,0,2,2,0,0,62,180,118,40,FALSE,0,33
Matheus Santos Carneiro Da Cunha,FWD,Wolves,3.8,1,3,28,1,23.8,541,0.11,0.14,0.03,1.25,328,0,0,4.3,10,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,33,0,684317,1,1,0,9,8,40242,61547,21305,68,FALSE,0,33
Amadou Onana,MID,Aston Villa,4.6,0,0,22,0,3.3,233,0.01,0.08,0.07,0.31,321,0,1,4.4,33.2,2025-04-19T16:30:00Z,18,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,244382,0,1,4,7,6,695,1681,986,48,TRUE,0,33
Amadou Onana,MID,Aston Villa,4.6,0,0,7,0,2.9,233,0.09,0.26,0.17,0.91,336,1,0,2.4,9.8,2025-04-22T19:00:00Z,75,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,244382,1,1,2,11,2,695,1681,986,48,FALSE,0,33
Morgan Rogers,MID,Aston Villa,11.8,1,1,25,0,25.9,54,0.14,0.46,0.32,1,321,1,0,11.3,39,2025-04-19T16:30:00Z,81,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,3154148,1,1,4,48,6,544509,575658,31149,57,TRUE,0,33
Morgan Rogers,MID,Aston Villa,11.8,0,0,7,0,15.1,54,0.11,0.11,0,0.91,336,1,0,2.6,7,2025-04-22T19:00:00Z,85,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,3154148,1,1,2,4,1,544509,575658,31149,57,FALSE,1,33
Reiss Nelson,MID,Fulham,0,0,0,0,0,0,10,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,33,0,5477,0,2,1,0,0,-15,10,25,50,TRUE,0,33
Tosin Adarabioyo,DEF,Chelsea,1.8,0,0,4,0,0,187,0,0,0,0.03,325,0,0,0.4,3.6,2025-04-20T13:00:00Z,1,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,33,0,48407,0,2,1,0,1,-3747,1047,4794,42,FALSE,0,33
Matt Targett,DEF,Newcastle,0.7,0,0,4,0,4.6,416,0.07,0.07,0,0.07,321,0,0,0.7,2.6,2025-04-19T16:30:00Z,8,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,0,34933,0,1,4,0,1,79,581,502,39,FALSE,0,33
Filip Marschall,GK,Aston Villa,0,0,0,0,0,0,46,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,76,0,1,4,0,0,-1,0,1,40,TRUE,0,33
Filip Marschall,GK,Aston Villa,0,0,0,0,0,0,46,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,76,0,1,2,0,0,-1,0,1,40,FALSE,0,33
Jan Paul van Hecke,DEF,Brighton,-0.5,0,0,-4,0,3.6,144,0.05,0.05,0,2.17,322,4,0,2.4,16,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,99386,1,2,4,4,-1,-4723,2266,6989,45,FALSE,1,33
Patrick Dorgu,DEF,Man Utd,2,0,0,14,0,1.1,766,0.01,0.04,0.03,0.13,328,0,0,1.2,10.2,2025-04-20T13:00:00Z,58,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,33,0,25612,1,1,0,1,0,513,2806,2293,45,TRUE,1,33
Jean-Clair Todibo,DEF,West Ham,1.7,0,0,12,0,0.4,591,0,0,0,0.64,330,1,0,2.5,24.2,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,33,0,32311,1,1,1,0,2,3012,3590,578,42,TRUE,0,33
Jack Clarke,MID,Ipswich,-0.5,0,0,9,0,10.9,631,0,0,0,1.31,326,2,0,2,7.4,2025-04-20T13:00:00Z,34,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,33,0,4563,1,4,0,2,1,-89,35,124,54,TRUE,0,33
Chris Mepham,DEF,Bournemouth,0,0,0,0,0,0,72,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,2814,0,0,0,0,0,-7,0,7,44,FALSE,0,33
Ollie Watkins,FWD,Aston Villa,7.4,1,3,40,0,22.8,58,0.07,0.51,0.44,1,321,1,1,11.4,47.6,2025-04-19T16:30:00Z,82,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,2399848,1,1,4,44,12,149547,211114,61567,89,TRUE,0,33
Ollie Watkins,FWD,Aston Villa,7.4,0,0,-3,0,0.8,58,0.01,0.01,0,0.42,336,1,0,0.1,0,2025-04-22T19:00:00Z,14,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,2399848,0,1,2,2,0,149547,211114,61567,89,FALSE,1,33
Jorge Cuenca Barreno,DEF,Fulham,0.2,0,0,0,0,0,586,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,33,0,4717,0,2,1,0,0,-3,39,42,44,TRUE,0,33
Rico Lewis,DEF,Man City,2.2,0,0,0,0,0,355,0,0,0,0,324,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,33,0,465028,0,2,0,0,0,36693,49002,12309,43,FALSE,0,33
Rico Lewis,DEF,Man City,2.2,0,0,0,0,0,355,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,0,465028,0,1,2,0,0,36693,49002,12309,43,TRUE,0,33
Julián Araujo Zúñiga,DEF,Bournemouth,0.2,0,0,3,0,2.3,592,0.01,0.01,0,0,323,0,0,0.6,1.8,2025-04-19T14:00:00Z,6,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,14072,0,0,0,2,1,89,159,70,43,FALSE,0,33
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,4,0,0,7,0,0.7,436,0,0,0,2.14,329,1,0,3.3,32.4,2025-04-21T19:00:00Z,90,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,33,0,532819,1,2,1,0,2,-2938,31081,34019,47,FALSE,0,33
James Tarkowski,DEF,Everton,2,0,0,16,0,10.7,236,0.18,0.36,0.18,0.23,324,0,0,3.5,13.4,2025-04-19T14:00:00Z,51,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,327612,1,2,0,11,1,-10614,13758,24372,49,TRUE,0,33
Joël Veltman,DEF,Brighton,0,0,0,0,0,0,145,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,131360,0,2,4,0,0,-3627,95,3722,43,FALSE,0,33
Aaron Anselmino,DEF,Chelsea,0,0,0,0,0,0,774,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,33,0,577,0,2,1,0,0,14,34,20,40,FALSE,0,33
Jaidon Anthony,MID,Bournemouth,0,0,0,0,0,0,61,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,10477,0,0,0,0,0,-38,0,38,45,FALSE,0,33
Kamaldeen Sulemana,MID,Southampton,2.7,0,0,0,0,3.3,462,0.04,0.2,0.16,0.76,330,1,0,2.1,1,2025-04-19T14:00:00Z,73,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,33,0,2839,1,1,1,17,2,289,652,363,50,FALSE,0,33
Timo Werner,MID,Spurs,-0.5,0,0,0,0,0,509,0,0,0,0,329,0,0,0,0,2025-04-21T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,33,0,16020,0,2,1,0,0,-40,44,84,62,TRUE,0,33
Tyrone Mings,DEF,Aston Villa,3,0,0,10,0,0.3,49,0,0.04,0.04,1,321,1,0,1.5,11,2025-04-19T16:30:00Z,90,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,32307,1,1,4,4,2,-215,3064,3279,44,TRUE,0,33
Tyrone Mings,DEF,Aston Villa,3,0,0,0,0,0,49,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,32307,0,1,2,0,0,-215,3064,3279,44,FALSE,0,33
Ethan Wheatley,FWD,Man Utd,0,0,0,0,0,0,648,0,0,0,0,328,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,33,0,118443,0,1,0,0,0,-1783,0,1783,45,TRUE,0,33
Matz Sels,GK,Nott'm Forest,4.5,0,0,8,0,0,443,0,0,0,2.14,329,1,0,2.5,25,2025-04-21T19:00:00Z,90,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,33,4,2056224,1,2,1,0,2,-56570,32674,89244,51,FALSE,1,33
Ryan Yates,MID,Nott'm Forest,2.7,0,0,0,0,0.3,449,0,0,0,0.75,329,1,0,0.3,2.2,2025-04-21T19:00:00Z,32,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,33,0,15397,0,2,1,0,0,-135,324,459,48,FALSE,1,33
Amad Diallo,MID,Man Utd,0,0,0,0,0,0,364,0,0,0,0,328,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,33,0,446275,0,1,0,0,0,-13987,110,14097,53,TRUE,0,33
Josh Nichols,DEF,Arsenal,2.5,0,0,0,0,0,662,0,0,0,0,326,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,33,0,6379,0,4,0,0,0,33,298,265,40,FALSE,0,33
Josh Nichols,DEF,Arsenal,2.5,0,0,0,0,0,662,0,0,0,0,331,0,0,0,0,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,6379,0,2,2,0,0,33,298,265,40,TRUE,0,33
Sam Szmodics,MID,Ipswich,0,0,0,0,0,0,611,0,0,0,0,326,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,33,0,17379,0,4,0,0,0,-127,47,174,57,TRUE,0,33
Spike Brits,GK,Man City,1,0,0,0,0,0,704,0,0,0,0,324,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,33,0,946,0,2,0,0,0,0,47,47,40,FALSE,0,33
Spike Brits,GK,Man City,1,0,0,0,0,0,704,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,0,946,0,1,2,0,0,0,47,47,40,TRUE,0,33
Malo Gusto,DEF,Chelsea,3.8,0,0,14,0,4.5,171,0.02,0.04,0.02,0.15,325,0,0,2,6.8,2025-04-20T13:00:00Z,43,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,33,0,172391,0,2,1,9,1,-1467,4353,5820,49,FALSE,0,33
Julian Eyestone,GK,Brentford,0,0,0,0,0,0,759,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,5,0,0,0,0,33,0,674,0,2,4,0,0,51,76,25,40,TRUE,0,33
Eddie Howe,AM,Newcastle,9.1,0,0,0,0,0,746,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,1,1,0,0,0,FALSE,2,0,0,0,0,33,0,123898,0,1,4,0,1,-117415,857,118272,15,FALSE,0,33
Nathan Butler-Oyedeji,FWD,Arsenal,2.9,0,0,5,0,0,665,0,0.07,0.07,0.04,326,0,0,2,3,2025-04-20T13:00:00Z,6,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,33,0,19613,0,4,0,17,1,-221,499,720,45,FALSE,0,33
Nathan Butler-Oyedeji,FWD,Arsenal,2.9,0,0,0,0,0,665,0,0,0,0,331,0,0,0,0,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,19613,0,2,2,0,0,-221,499,720,45,TRUE,0,33
Hwang Ui-jo,FWD,Nott'm Forest,0,0,0,0,0,0,446,0,0,0,0,329,0,0,0,0,2025-04-21T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,33,0,89750,0,2,1,0,0,-482,0,482,45,FALSE,0,33
Jakub Stolarczyk,GK,Leicester,-1.5,0,0,0,0,0,304,0,0,0,0,327,0,0,0,0,2025-04-20T15:30:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,33,0,45991,0,1,0,0,0,-2745,337,3082,40,TRUE,0,33
Sékou Koné,MID,Man Utd,0,0,0,0,0,0,779,0,0,0,0,328,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,33,0,358,0,1,0,0,0,27,46,19,45,TRUE,0,33
Zain Silcott-Duberry,MID,Bournemouth,0,0,0,0,0,0,728,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,368,0,0,0,0,0,9,30,21,45,FALSE,0,33
Lloyd Kelly,DEF,Newcastle,0,0,0,0,0,0,404,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,0,10015,0,1,4,0,0,-75,0,75,42,FALSE,0,33
Mateus Gonçalo Espanha Fernandes,MID,Southampton,4.5,0,0,17,0,41.1,623,0.12,0.12,0,0.91,330,1,0,5.6,13,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,33,0,8243,1,1,1,2,2,1004,2378,1374,50,FALSE,0,33
Valentín Barco,DEF,Brighton,0,0,0,0,0,0,116,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,225808,0,2,4,0,0,-1959,0,1959,40,FALSE,0,33
Dean Huijsen,DEF,Bournemouth,4.8,0,2,30,1,16.2,580,0.04,0.08,0.04,0.37,323,0,0,5.7,36.2,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,436951,1,0,0,5,8,-11616,13412,25028,45,FALSE,0,33
Mateus Mané,FWD,Wolves,0,0,0,0,0,0,784,0,0,0,0,328,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,33,0,6257,0,1,0,0,0,513,993,480,45,FALSE,0,33
Carlos Roberto Forbs Borges,MID,Wolves,0,0,0,0,0,0,655,0,0,0,0,328,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,33,0,3386,0,1,0,0,0,-43,28,71,54,FALSE,0,33
André Trindade da Costa Neto,MID,Wolves,1.8,0,0,14,1,16.2,642,0.02,0.02,0,1.32,328,0,0,3.3,16.8,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,FALSE,14,0,0,0,0,33,0,3638,1,1,0,0,2,-117,81,198,50,FALSE,1,33
Albert Grønbæk,MID,Southampton,0,0,0,0,0,0,734,0,0,0,0,330,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,33,0,500,0,1,1,0,0,3,64,61,49,FALSE,0,33
Max Aarons,DEF,Bournemouth,0,0,0,0,0,0,59,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,13454,0,0,0,0,0,-116,0,116,43,FALSE,0,33
Unai Emery,AM,Aston Villa,15.4,0,0,0,0,0,737,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,4,0,0,0,1,FALSE,15,0,0,0,0,33,0,55020,0,1,4,0,10,5730,9612,3882,8,TRUE,0,33
Unai Emery,AM,Aston Villa,15.4,0,0,0,0,0,737,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,1,1,0,0,0,FALSE,13,0,0,0,0,33,0,55020,0,1,2,0,1,5730,9612,3882,8,FALSE,0,33
Henry Cartwright,MID,Leicester,-1.5,0,0,0,0,0,694,0,0,0,0,327,0,0,0,0,2025-04-20T15:30:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,33,0,562,0,1,0,0,0,-11,16,27,45,TRUE,0,33
Rhys Williams,DEF,Liverpool,0,0,0,0,0,0,334,0,0,0,0,327,0,0,0,0,2025-04-20T15:30:00Z,0,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,33,0,5125,0,1,0,0,0,-16,0,16,40,FALSE,0,33
Michail Antonio,FWD,West Ham,0,0,0,0,0,0,512,0,0,0,0,330,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,33,0,94821,0,1,1,0,0,-334,56,390,52,TRUE,0,33
Ibrahim Osman,MID,Brighton,0,0,0,0,0,0,127,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,376,0,2,4,0,0,0,0,0,50,FALSE,0,33
Lewis Miley,MID,Newcastle,1.1,0,0,0,0,0,411,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,0,2022,0,1,4,0,0,-82,46,128,50,FALSE,0,33
Nathan Wood-Gordon,DEF,Southampton,-0.5,0,0,0,0,0,477,0,0,0,0,330,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,33,0,123842,0,1,1,0,0,-1415,188,1603,40,FALSE,0,33
Rodrigo Muniz Carvalho,FWD,Fulham,3.2,0,0,0,0,0,251,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,6,0,0,0,0,33,0,190394,0,2,1,0,0,-76,7528,7604,55,TRUE,0,33
Min-Hyeok Yang,MID,Spurs,0,0,0,0,0,0,717,0,0,0,0,329,0,0,0,0,2025-04-21T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,33,0,219,0,2,1,0,0,-4,0,4,45,TRUE,0,33
Benjamin White,DEF,Arsenal,5.7,0,0,27,1,39.5,24,0.1,0.12,0.02,0.17,326,0,0,7.6,21.4,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,FALSE,10,0,0,0,0,33,0,257391,1,4,0,15,6,3556,7508,3952,61,FALSE,0,33
Benjamin White,DEF,Arsenal,5.7,0,0,0,0,0,24,0,0,0,0,331,0,0,0,0,2025-04-23T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,257391,0,2,2,0,0,3556,7508,3952,61,TRUE,0,33
Cameron Burgess,DEF,Ipswich,-0.5,0,0,-4,0,10.5,263,0.03,0.03,0,1.23,326,2,0,2.4,13.4,2025-04-20T13:00:00Z,55,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,33,0,241444,0,4,0,0,0,-3261,7898,11159,38,TRUE,0,33
Abdul Fatawu,MID,Leicester,0,0,0,0,0,0,570,0,0,0,0,327,0,0,0,0,2025-04-20T15:30:00Z,0,0,0,0,0,0,0,0,FALSE,12,0,0,0,0,33,0,19105,0,1,0,0,0,-79,20,99,51,TRUE,0,33
Dominik Szoboszlai,MID,Liverpool,3.5,0,0,26,1,29.2,336,0.23,0.27,0.04,0.11,327,0,0,6.7,18,2025-04-20T15:30:00Z,70,0,0,0,0,0,0,0,FALSE,11,0,0,0,0,33,0,325229,1,1,0,20,3,-44311,5211,49522,62,FALSE,0,33
Tim Iroegbunam,MID,Everton,0.3,0,0,0,0,0.4,226,0,0,0,1.45,324,2,0,0.2,1.2,2025-04-19T14:00:00Z,11,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,76200,0,2,0,0,0,-3689,715,4404,43,TRUE,1,33
Freddie Simmonds,DEF,Brighton,0,0,0,0,0,0,794,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,77,0,2,4,0,0,28,32,4,40,FALSE,0,33
Neco Williams,DEF,Nott'm Forest,3.7,0,0,15,0,0.9,437,0,0,0,2.14,329,1,0,2.9,28,2025-04-21T19:00:00Z,90,0,0,0,0,0,0,0,FALSE,18,0,0,0,0,33,0,370943,1,2,1,0,2,-9905,15960,25865,45,FALSE,0,33
Roméo Lavia,MID,Chelsea,0,0,0,0,0,0,174,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,33,0,44732,0,2,1,0,0,-362,64,426,45,FALSE,0,33
Leon Bailey,MID,Aston Villa,-1,0,0,0,0,0,28,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,84690,0,1,4,0,0,-372,539,911,62,TRUE,0,33
Leon Bailey,MID,Aston Villa,-1,0,0,0,0,0,28,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,84690,0,1,2,0,0,-372,539,911,62,FALSE,0,33
Niclas Füllkrug,FWD,West Ham,3.7,1,0,20,1,41.7,589,0.07,0.18,0.11,0.37,330,0,0,10,29,2025-04-19T14:00:00Z,79,0,0,0,0,0,0,0,FALSE,17,0,0,0,0,33,0,94851,1,1,1,29,5,4611,5620,1009,67,TRUE,0,33
Harvey Barnes,MID,Newcastle,9.5,1,0,17,0,15.9,392,0.19,0.24,0.05,2.11,321,4,0,4.7,22.4,2025-04-19T16:30:00Z,75,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,0,292895,1,1,4,9,5,80118,101879,21761,59,FALSE,0,33
Brennan Johnson,MID,Spurs,5.5,0,0,4,0,1.3,491,0.01,0.01,0,0,329,0,0,0.6,0.4,2025-04-21T19:00:00Z,23,0,0,0,0,0,0,0,FALSE,16,0,0,0,0,33,0,283265,0,2,1,4,1,-11916,13321,25237,62,TRUE,0,33
Andrew Moran,MID,Brighton,0,0,0,0,0,0,601,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,281,0,2,4,0,0,0,0,0,50,FALSE,0,33
Harry Maguire,DEF,Man Utd,0.5,0,0,0,0,0,377,0,0,0,0,328,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,20,0,0,0,0,33,0,72861,0,1,0,0,0,2932,4081,1149,49,TRUE,0,33
Mark Travers,GK,Bournemouth,0,0,0,0,0,0,84,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,13073,0,0,0,0,0,-158,0,158,44,FALSE,0,33
Will Smallbone,MID,Southampton,0,0,0,0,0,0,471,0,0,0,0,330,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,19,0,0,0,0,33,0,2568,0,1,1,0,0,3,56,53,50,FALSE,0,33
Mykhailo Mudryk,MID,Chelsea,0,0,0,0,0,0,179,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,33,0,20585,0,2,1,0,0,-21,61,82,61,FALSE,0,33
Imari Samuels,DEF,Brighton,0,0,0,0,0,0,663,0,0,0,0,322,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,4,0,0,0,0,33,0,3288,0,2,4,0,0,-26,0,26,40,FALSE,0,33
Hamed Traorè,MID,Bournemouth,0,0,0,0,0,0,67,0,0,0,0,323,0,0,0,0,2025-04-19T14:00:00Z,0,0,0,0,0,0,0,0,FALSE,7,0,0,0,0,33,0,5086,0,0,0,0,0,-15,0,15,45,FALSE,0,33
Stefan Ortega Moreno,GK,Man City,4.6,0,0,24,1,0,358,0,0,0,0.91,324,0,0,2.1,20.6,2025-04-19T14:00:00Z,90,0,0,0,0,0,0,0,FALSE,8,0,0,0,0,33,2,103505,1,2,0,0,6,32598,34121,1523,52,FALSE,0,33
Stefan Ortega Moreno,GK,Man City,4.6,0,0,8,0,0,358,0,0,0,1.76,336,1,0,1.6,15.6,2025-04-22T19:00:00Z,90,0,0,0,0,0,0,0,FALSE,2,0,0,0,0,33,2,103505,1,1,2,0,2,32598,34121,1523,52,TRUE,0,33
Renato Palma Veiga,MID,Chelsea,0,0,0,0,0,0,184,0,0,0,0,325,0,0,0,0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,FALSE,9,0,0,0,0,33,0,13040,0,2,1,0,0,-107,0,107,44,FALSE,0,33
Eberechi Eze,MID,Crystal Palace,8,0,0,5,0,1.3,199,0.05,0.09,0.04,0.39,323,0,0,0.7,0,2025-04-19T14:00:00Z,45,0,0,0,0,0,0,0,FALSE,3,0,0,0,0,33,0,1755980,1,0,0,6,1,103995,145765,41770,69,TRUE,0,33
Eberechi Eze,MID,Crystal Palace,8,0,2,28,0,22.4,199,0.34,0.58,0.24,0.84,331,2,1,8,34,2025-04-23T19:00:00Z,62,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,33,0,1755980,1,2,2,24,9,103995,145765,41770,69,FALSE,0,33
Samuel Iling-Junior,MID,Aston Villa,0,0,0,0,0,0,41,0,0,0,0,321,0,0,0,0,2025-04-19T16:30:00Z,0,0,0,0,0,0,0,0,FALSE,15,0,0,0,0,33,0,2232,0,1,4,0,0,-6,0,6,54,TRUE,0,33
Samuel Iling-Junior,MID,Aston Villa,0,0,0,0,0,0,41,0,0,0,0,336,0,0,0,0,2025-04-22T19:00:00Z,0,0,0,0,0,0,0,0,FALSE,13,0,0,0,0,33,0,2232,0,1,2,0,0,-6,0,6,54,FALSE,0,33
